sn,zhel,zcmb,st,est,Mmax,eMmax,t0,EBVmw,eEBVmw,covMs,sample,subtype,quality,cosmo,phys,BV,eBV,covBV_M,ml,m,mu,host,dist,edist,caltype
ASAS14ad,0.0264,0.0274352,1.013,0.004,16.389,0.005,-8.7,0.0159,0.0016,3.993e-06,CSPII,Ia,0.973,0,1,-0.03,0.011,0.0,8.23,8.61,8.78,N/A,-1.0,-1.0,none
ASAS14hp,0.0388933,0.0386676,1.077,0.01,16.743,0.005,-6.0,0.0295,0.0029,1.611e-05,CSPII,Ia,0.984,1,0,-0.055,0.005,0.0,8.98,9.09,9.15,N/A,-1.0,-1.0,none
ASAS14hr,0.0335967,0.0327196,0.803,0.009,17.028,0.011,-7.3,0.0131,0.0013,3.206e-05,CSPII,Ia,0.985,1,0,0.053,0.013,0.0,10.18,10.34,10.45,N/A,-1.0,-1.0,none
ASAS14hu,0.0215851,0.0218919,1.05,0.007,15.549,0.005,-8.4,0.0612,0.0061,8.928e-06,CSPII,Ia,0.983,0,1,-0.052,0.006,0.0,9.8,9.93,10.24,N/A,-1.0,-1.0,none
ASAS14jc,0.0113167,0.0117796,0.914,0.005,15.1,0.008,-6.6,0.1346,0.0135,7.991e-06,CSPII,Ia,0.962,0,1,0.426,0.01,0.0,9.32,9.46,9.77,N/A,-1.0,-1.0,none
ASAS14jg,0.0148167,0.014347,1.3,0.017,14.848,0.025,-0.8,0.0128,0.0013,-5.627e-06,CSPII,Ia,0.961,0,1,0.068,0.059,0.0,8.57,8.76,8.88,N/A,-1.0,-1.0,none
ASAS14jz,0.0157891,0.0156168,0.985,0.005,14.764,0.005,-9.9,0.0472,0.0047,1.234e-06,CSPII,Ia,0.952,0,0,-0.045,0.006,0.0,8.11,8.23,8.35,N/A,-1.0,-1.0,none
ASAS14kd,0.0243,0.0230683,1.174,0.007,16.025,0.006,-9.4,0.0574,0.0057,8.819e-06,CSPII,Ia-91T,0.941,0,0,0.221,0.007,0.0,10.03,10.14,10.23,N/A,-1.0,-1.0,none
ASAS14kq,0.0335767,0.0325972,1.157,0.011,16.71,0.009,-7.5,0.0155,0.0016,5.594e-05,CSPII,Ia,0.961,1,0,-0.038,0.011,0.0,8.78,8.91,9.11,N/A,-1.0,-1.0,none
ASAS14lo,0.0199167,0.0210151,0.95,0.018,15.916,0.027,0.9,0.0282,0.0028,-8.326e-06,CSPII,Ia,0.979,0,1,0.116,0.061,0.0,9.47,9.69,9.79,N/A,-1.0,-1.0,none
ASAS14lp,0.0050967,0.0062254,1.027,0.004,11.889,0.005,-15.4,0.0213,0.0021,4.949e-06,CSPII,Ia,0.335,0,1,0.237,0.006,0.0,10.6,10.74,10.91,N/A,-1.0,-1.0,none
ASAS14lq,0.0261733,0.0250833,1.005,0.024,16.052,0.039,4.2,0.0275,0.0028,-6.35e-05,CSPII,Ia,0.977,0,1,0.013,0.078,0.0,10.46,10.65,10.73,N/A,-1.0,-1.0,none
ASAS14lt,0.0320233,0.0314552,0.947,0.008,16.456,0.012,-4.9,0.0474,0.0047,8.117e-06,CSPII,Ia,0.984,1,0,-0.034,0.016,0.0,10.56,10.64,10.7,N/A,-1.0,-1.0,none
ASAS14lw,0.0208855,0.0202609,1.156,0.009,15.69,0.008,-11.5,0.0117,0.0012,2.135e-05,CSPII,Ia,0.939,0,1,-0.01,0.011,0.0,6.08,6.35,6.72,N/A,-1.0,-1.0,none
ASAS14me,0.0178,0.017386,1.078,0.005,15.19,0.005,-13.2,0.0175,0.0018,6.059e-06,CSPII,Ia,0.981,0,1,0.001,0.006,0.0,8.91,9.05,9.15,N/A,-1.0,-1.0,none
ASAS14mf,0.03108,0.0301521,0.982,0.005,16.558,0.008,-6.1,0.0125,0.0013,1.603e-06,CSPII,Ia,0.984,1,0,-0.022,0.011,0.0,8.66,8.93,9.03,N/A,-1.0,-1.0,none
ASAS14mw,0.0273867,0.0271207,1.063,0.007,16.014,0.004,-8.3,0.0179,0.0018,1.019e-05,CSPII,Ia,0.984,1,1,-0.042,0.005,0.0,10.59,10.68,10.75,N/A,-1.0,-1.0,none
ASAS14my,0.0205,0.0217279,0.921,0.005,15.625,0.007,-9.5,0.0316,0.0032,8.35e-06,CSPII,Ia,0.975,0,1,0.007,0.01,0.0,10.11,10.31,10.74,N/A,-1.0,-1.0,none
ASAS15aj,0.0109133,0.0120218,0.83,0.007,14.545,0.007,-3.8,0.0656,0.0066,3.19e-06,CSPII,Ia,0.952,0,1,0.095,0.009,0.0,11.05,11.2,11.35,N/A,-1.0,-1.0,none
ASAS15al,0.0337766,0.0337612,1.079,0.027,16.921,0.026,-1.4,0.0293,0.0029,2.049e-05,CSPII,Ia,0.916,1,0,0.043,0.059,0.0,8.03,8.07,8.23,N/A,-1.0,-1.0,none
ASAS15as,0.0286801,0.0297845,1.077,0.014,16.299,0.006,-3.0,0.0398,0.004,2.184e-05,CSPII,Ia,0.985,1,1,0.018,0.008,0.0,7.47,7.66,8.01,N/A,-1.0,-1.0,none
ASAS15ba,0.0231167,0.0239771,0.965,0.004,16.063,0.005,-3.4,0.0223,0.0022,-3.77e-07,CSPII,Ia,0.983,0,1,0.0,0.006,0.0,7.83,7.99,8.19,N/A,-1.0,-1.0,none
ASAS15be,0.0218833,0.0213892,1.14,0.005,15.717,0.005,-9.4,0.0167,0.0017,8.179e-06,CSPII,Ia,0.976,0,1,0.008,0.006,0.0,7.66,7.8,8.16,N/A,-1.0,-1.0,none
ASAS15bm,0.0207856,0.0214395,0.989,0.005,15.655,0.007,-9.1,0.069,0.0069,5.31e-06,CSPII,Ia,0.976,0,1,0.119,0.01,0.0,9.89,10.02,10.15,N/A,-1.0,-1.0,none
ASAS15cb,0.04001,0.0411361,1.088,0.052,17.046,0.04,0.1,0.0279,0.0028,0.0003778,CSPII,Ia,0.583,1,0,0.102,0.079,0.0,10.17,10.28,10.4,N/A,-1.0,-1.0,none
ASAS15cd,0.0342863,0.0353887,1.001,0.005,16.862,0.007,-5.0,0.0261,0.0026,3.062e-06,CSPII,Ia,0.983,1,0,-0.03,0.009,0.0,9.85,9.95,10.02,N/A,-1.0,-1.0,none
ASAS15da,0.0487,0.0488203,0.851,0.025,17.795,0.034,1.2,0.0303,0.003,-5.119e-05,CSPII,Ia,0.973,1,0,-0.133,0.076,0.0,10.23,10.4,10.48,N/A,-1.0,-1.0,none
ASAS15db,0.01099,0.0113676,0.953,0.003,14.596,0.005,-7.5,0.029,0.0029,9.834e-07,CSPII,Ia,0.975,0,0,0.078,0.007,0.0,9.98,10.11,10.19,N/A,-1.0,-1.0,none
ASAS15dd,0.0243567,0.0247417,0.849,0.006,16.129,0.006,-2.0,0.0461,0.0046,-3.068e-06,CSPII,Ia,0.962,0,0,-0.017,0.009,0.0,10.31,10.41,10.52,N/A,-1.0,-1.0,none
ASAS15eb,0.01647,0.0173082,0.82,0.018,15.448,0.013,-2.0,0.1652,0.0165,-4.847e-05,CSPII,Ia,0.978,0,1,-0.136,0.016,0.0,10.79,10.96,11.4,N/A,-1.0,-1.0,none
ASAS15fr,0.0334133,0.0345082,0.905,0.021,16.93,0.03,0.1,0.0321,0.0032,-1.246e-05,CSPII,Ia-91T,0.978,1,1,-0.147,0.066,0.0,9.89,9.98,10.06,N/A,-1.0,-1.0,none
ASAS15ga,0.0066267,0.0076517,0.5,0.031,14.974,0.232,-5.5,0.0236,0.0024,0.001791,CSPII,Ia-91bg,0.966,0,1,0.421,0.051,0.0,10.18,10.38,10.48,N/A,-1.0,-1.0,none
ASAS15go,0.01891,0.0192546,1.072,0.011,15.832,0.006,-5.7,0.1369,0.0137,2.057e-05,CSPII,Ia,0.981,0,1,0.214,0.006,0.0,10.04,10.18,10.27,N/A,-1.0,-1.0,none
ASAS15gr,0.0242832,0.0247678,1.031,0.006,15.947,0.005,-4.9,0.0823,0.0082,1.714e-06,CSPII,Ia,0.983,0,1,-0.046,0.006,0.0,8.82,8.94,9.02,N/A,-1.0,-1.0,none
ASAS15hf,0.0061733,0.0072452,0.939,0.005,14.056,0.009,-9.1,0.0854,0.0085,7.806e-06,CSPII,Ia,0.961,0,1,0.004,0.01,0.0,9.39,9.56,9.97,N/A,-1.0,-1.0,none
ASAS15hg,0.02975,0.0308678,0.824,0.02,16.847,0.027,0.6,0.041,0.0041,-1.07e-05,CSPII,Ia,0.985,1,0,0.048,0.061,0.0,10.3,10.42,10.51,N/A,-1.0,-1.0,none
ASAS15hx,0.0083,0.0092051,1.034,0.004,13.272,0.005,-12.8,0.0415,0.0042,5.242e-06,CSPII,Ia,0.909,0,1,-0.035,0.005,0.0,7.06,7.45,7.89,N/A,-1.0,-1.0,none
CSP12G,0.0369744,0.0379661,1.158,0.029,17.128,0.038,6.7,0.0283,0.0028,0.0001721,CSPII,Ia,0.985,1,0,0.109,0.075,0.0,8.29,8.41,8.49,N/A,-1.0,-1.0,none
CSP12J,0.01468,0.0149235,0.484,0.025,15.806,0.052,2.2,0.0678,0.0068,-0.0001521,CSPII,Ia,0.917,0,0,0.555,0.128,0.0,9.97,10.09,10.2,N/A,-1.0,-1.0,none
CSP12N,0.0971328,0.0982741,1.062,0.011,18.849,0.006,-10.6,0.0429,0.0043,2.303e-05,CSPII,Ia,0.985,1,0,-0.11,0.008,0.0,7.32,7.51,7.66,N/A,-1.0,-1.0,none
CSP13N,0.04776,0.0487969,1.145,0.024,17.135,0.029,1.1,0.0238,0.0024,3.523e-05,CSPII,Ia-91T,0.976,1,0,-0.015,0.065,0.0,9.88,10.07,10.24,N/A,-1.0,-1.0,none
CSP13Q,0.089,0.0887656,0.768,0.243,19.119,0.051,0.7,0.0287,0.0029,-0.005025,CSPII,Ia,0.986,1,0,-0.046,0.082,0.0,10.06,10.25,10.74,N/A,-1.0,-1.0,none
CSP13V,0.0599585,0.0611394,1.069,0.049,17.835,0.025,15.0,0.0474,0.0047,-0.0005223,CSPII,Ia,0.987,0,0,-0.075,0.114,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13Z,0.0788454,0.0800694,1.215,0.017,18.28,0.009,-9.9,0.0484,0.0048,4.839e-05,CSPII,Ia-91T,0.98,1,0,-0.026,0.012,0.0,8.25,8.35,8.85,N/A,-1.0,-1.0,none
CSP13aad,0.0868,0.0865709,1.193,0.035,18.692,0.036,0.6,0.0206,0.0021,0.0001877,CSPII,Ia,0.979,1,0,0.029,0.073,0.0,9.59,9.65,9.8,N/A,-1.0,-1.0,none
CSP13aaf,0.0775863,0.0787193,1.131,0.015,18.444,0.006,-7.7,0.0222,0.0022,8.779e-06,CSPII,Ia,0.978,1,0,-0.056,0.008,0.0,10.53,10.66,11.04,N/A,-1.0,-1.0,none
CSP13aam,0.0749481,0.0750921,1.138,0.014,18.136,0.007,-3.4,0.1643,0.0164,2.036e-05,CSPII,Ia,0.968,1,0,-0.15,0.011,0.0,8.65,9.05,9.23,N/A,-1.0,-1.0,none
CSP13aao,0.0613575,0.0616022,0.7,0.051,18.134,0.045,-0.6,0.0444,0.0044,-0.0004292,CSPII,Ia,0.978,1,0,0.123,0.088,0.0,9.8,9.93,10.09,N/A,-1.0,-1.0,none
CSP13aaq,0.0597586,0.0597706,0.984,0.007,18.171,0.009,-8.3,0.0293,0.0029,9.168e-06,CSPII,Ia,0.969,1,0,-0.057,0.012,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13aay,0.0589592,0.0587551,1.142,0.012,18.28,0.007,-3.8,0.0159,0.0016,1.985e-05,CSPII,Ia,0.955,1,0,0.037,0.009,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13abl,0.0403721,0.0406288,0.812,0.05,19.646,0.021,-6.2,0.0862,0.0086,0.00057,CSPII,Ia,0.42,1,0,1.061,0.063,0.0,8.9,8.91,9.04,N/A,-1.0,-1.0,none
CSP13abm,0.0281805,0.027529,1.14,0.009,16.438,0.006,-6.1,0.1485,0.0149,7.245e-06,CSPII,Ia,0.747,0,1,-0.018,0.008,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13abs,0.0771466,0.0783462,1.22,0.018,18.342,0.013,-9.4,0.0208,0.0021,5.734e-05,CSPII,Ia-91T,0.983,1,0,-0.062,0.016,0.0,6.23,6.36,6.48,N/A,-1.0,-1.0,none
CSP14aal,0.0774464,0.0785493,1.087,0.029,18.344,0.01,-5.4,0.0263,0.0026,0.0001213,CSPII,Ia,0.987,1,0,-0.078,0.012,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP14aaq,0.0359133,0.0361755,0.905,0.015,16.794,0.018,-8.0,0.0524,0.0052,5.803e-05,CSPII,Ia,0.986,1,0,-0.085,0.021,0.0,11.01,11.08,11.48,N/A,-1.0,-1.0,none
CSP14aar,0.0421708,0.0423854,0.982,0.01,17.18,0.006,-2.4,0.0934,0.0093,-1.807e-06,CSPII,Ia,0.986,1,0,-0.016,0.009,0.0,8.9,9.07,9.42,N/A,-1.0,-1.0,none
CSP14abk,0.0797448,0.0797387,0.963,0.025,17.939,0.019,-6.1,0.0663,0.0066,5.186e-05,CSPII,Ia,0.0,0,0,0.082,0.028,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP14abn,0.0225,0.0232746,1.004,0.004,15.732,0.004,-2.9,0.0747,0.0075,-2.684e-06,CSPII,Ia,0.976,0,0,-0.036,0.004,0.0,9.59,9.75,10.24,N/A,-1.0,-1.0,none
CSP14acl,0.0299792,0.0289327,0.959,0.008,16.762,0.011,-1.5,0.0264,0.0026,-1.503e-05,CSPII,Ia,0.081,0,0,-0.081,0.015,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP14acy,0.0663741,0.0660269,1.215,0.035,17.759,0.035,-2.5,0.0174,0.0017,0.0001524,CSPII,Ia-91T,0.027,1,0,0.085,0.072,0.0,7.86,8.19,8.33,N/A,-1.0,-1.0,none
CSP14adc,0.03244,0.031651,0.815,0.009,16.932,0.008,-4.3,0.0949,0.0095,-1.873e-06,CSPII,Ia,0.976,1,1,0.219,0.011,0.0,10.67,10.81,11.14,N/A,-1.0,-1.0,none
CSP14ade,0.0624568,0.0626358,1.181,0.012,17.73,0.01,-10.1,0.077,0.0077,4.913e-05,CSPII,Ia-91T,0.963,1,0,0.034,0.011,0.0,10.33,10.49,10.97,N/A,-1.0,-1.0,none
CSP15B,0.0198862,0.0208198,0.72,0.006,15.953,0.007,-5.2,0.0641,0.0064,2.005e-06,CSPII,Ia,0.966,0,1,0.132,0.011,0.0,10.78,10.95,11.42,N/A,-1.0,-1.0,none
CSP15aae,0.0161833,0.0169733,0.505,0.005,16.223,0.007,-9.3,0.0226,0.0023,9.88e-06,CSPII,Ia-91bg,0.981,0,1,0.455,0.011,0.0,10.96,11.14,11.26,N/A,-1.0,-1.0,none
KISS13j,0.0765333,0.0776331,0.872,0.028,18.711,0.016,-2.6,0.0326,0.0033,-2.629e-06,CSPII,Ia,0.963,1,0,0.132,0.022,0.0,9.65,9.83,10.21,N/A,-1.0,-1.0,none
KISS13l,0.1320086,0.1330018,1.106,0.064,19.674,0.038,-0.3,0.0137,0.0014,5.296e-05,CSPII,Ia,0.987,1,0,-0.033,0.088,0.0,8.32,8.69,8.85,N/A,-1.0,-1.0,none
KISS13v,0.0954,0.0962132,0.985,0.015,19.218,0.013,-10.6,0.0195,0.002,3.8e-05,CSPII,Ia,0.98,1,0,0.085,0.018,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
KISS15m,0.02432,0.0253844,0.429,0.009,17.543,0.024,-9.4,0.0277,0.0028,0.0001384,CSPII,Ia-91bg,0.958,0,0,0.62,0.031,0.0,9.67,9.78,9.94,N/A,-1.0,-1.0,none
KISS15n,0.023084,0.0239783,1.241,0.009,15.556,0.008,-17.1,0.0088,0.0009,2.146e-05,CSPII,Ia-91T,0.85,0,1,0.102,0.009,0.0,7.8,8.0,8.17,N/A,-1.0,-1.0,none
LSQ11bk,0.0402721,0.0400251,1.071,0.015,17.086,0.007,-2.5,0.0936,0.0094,2.151e-05,CSPII,Ia,0.967,1,0,-0.079,0.011,0.0,6.5,6.53,6.59,N/A,-1.0,-1.0,none
LSQ11ot,0.02732,0.0273222,0.982,0.003,17.425,0.004,-6.7,0.1581,0.0158,2.027e-06,CSPII,Ia,0.976,1,1,0.318,0.006,0.0,10.0,10.17,10.22,N/A,-1.0,-1.0,none
LSQ11pn,0.0326533,0.0326611,0.507,0.008,17.207,0.012,-7.6,0.1457,0.0146,3.772e-05,CSPII,Ia,0.948,1,1,0.285,0.018,0.0,10.52,10.7,10.8,N/A,-1.0,-1.0,none
LSQ12agq,0.0641556,0.0653581,1.152,0.027,18.391,0.032,0.7,0.0371,0.0037,6.531e-05,CSPII,Ia,0.986,1,0,0.084,0.074,0.0,9.29,9.3,9.43,N/A,-1.0,-1.0,none
LSQ12aor,0.0933354,0.0945588,0.827,0.021,19.411,0.013,-6.4,0.0415,0.0042,3.454e-05,CSPII,Ia,0.986,1,0,-0.088,0.026,0.0,9.67,9.85,10.15,N/A,-1.0,-1.0,none
LSQ12bld,0.0833623,0.084303,0.892,0.01,18.97,0.009,-9.1,0.0233,0.0023,3.535e-05,CSPII,Ia,0.987,1,0,0.101,0.016,0.0,10.42,10.55,10.64,N/A,-1.0,-1.0,none
LSQ12btn,0.0541733,0.0552706,0.832,0.009,18.147,0.008,-2.9,0.0333,0.0033,1.571e-07,CSPII,Ia,0.986,1,0,0.098,0.011,0.0,10.84,10.9,10.94,N/A,-1.0,-1.0,none
LSQ12ca,0.0994,0.0995466,1.195,0.041,19.218,0.041,2.0,0.0417,0.0042,0.0003549,CSPII,Ia,0.962,0,0,-0.084,0.081,0.0,10.34,10.44,10.64,N/A,-1.0,-1.0,none
LSQ12cda,0.1374948,0.1384035,0.814,0.105,20.056,0.072,3.1,0.0284,0.0028,-0.004088,CSPII,Ia,0.859,1,0,0.087,0.119,0.0,9.69,9.82,9.98,N/A,-1.0,-1.0,none
LSQ12cdl,0.1079253,0.1090245,0.988,0.045,19.347,0.034,-1.1,0.0492,0.0049,-0.0001581,CSPII,Ia,0.986,1,0,-0.143,0.075,0.0,8.79,8.81,8.93,N/A,-1.0,-1.0,none
LSQ12fuk,0.0205857,0.0205571,1.003,0.006,15.766,0.006,-1.7,0.0714,0.0071,-9.451e-06,CSPII,Ia,0.982,0,1,-0.009,0.012,0.0,8.2,8.34,8.45,N/A,-1.0,-1.0,none
LSQ12fvl,0.05593,0.055977,0.61,0.008,18.547,0.009,-7.8,0.0179,0.0018,1.094e-06,CSPII,Ia,0.981,1,0,0.251,0.016,0.0,10.55,10.74,10.93,N/A,-1.0,-1.0,none
LSQ12fxd,0.03122,0.0313344,1.161,0.006,16.379,0.005,-12.2,0.0217,0.0022,1.066e-05,CSPII,Ia,0.98,1,1,-0.008,0.006,0.0,10.16,10.28,10.4,N/A,-1.0,-1.0,none
LSQ12gdj,0.0303033,0.0292813,1.167,0.007,16.022,0.006,-13.6,0.0199,0.002,8.328e-06,CSPII,Ia-91T,0.969,1,1,-0.035,0.007,0.0,8.36,8.66,8.76,N/A,-1.0,-1.0,none
LSQ12gef,0.0641556,0.0631798,1.18,0.034,18.541,0.03,-2.3,0.0512,0.0051,9.121e-05,CSPII,Ia,0.987,0,0,0.265,0.067,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ12gln,0.1020294,0.1021611,1.113,0.02,19.157,0.009,-5.9,0.0201,0.002,5.594e-05,CSPII,Ia,0.986,1,0,-0.072,0.012,0.0,8.6,8.75,9.07,N/A,-1.0,-1.0,none
LSQ12gxj,0.0353,0.034596,1.107,0.009,17.758,0.004,-11.8,0.0571,0.0057,8.912e-06,CSPII,Ia,0.655,0,0,0.262,0.006,0.0,9.06,9.18,9.31,N/A,-1.0,-1.0,none
LSQ12gyc,0.0931355,0.0924863,1.145,0.024,18.906,0.006,-2.9,0.0211,0.0021,3.007e-05,CSPII,Ia,0.98,0,0,-0.047,0.01,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ12gzm,0.0999308,0.0993978,1.113,0.044,19.496,0.009,-7.8,0.0208,0.0021,-0.0001034,CSPII,Ia,0.986,0,0,0.033,0.012,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ12hjm,0.0713506,0.0707978,0.963,0.005,18.47,0.004,-7.2,0.0246,0.0025,3.84e-06,CSPII,Ia,0.982,0,0,-0.068,0.006,0.0,9.93,10.09,10.25,N/A,-1.0,-1.0,none
LSQ12hno,0.0472673,0.0468084,0.989,0.015,17.902,0.008,-2.5,0.0994,0.0099,-1.244e-05,CSPII,Ia,0.983,1,0,0.046,0.01,0.0,7.64,7.7,7.9,N/A,-1.0,-1.0,none
LSQ12hnr,0.1243,0.1255265,1.167,0.038,19.525,0.03,-0.3,0.0324,0.0032,9.029e-05,CSPII,Ia,0.982,1,0,0.005,0.067,0.0,7.93,8.05,8.16,N/A,-1.0,-1.0,none
LSQ12hvj,0.0712507,0.0723911,1.206,0.014,18.35,0.007,-8.1,0.0458,0.0046,2.374e-05,CSPII,Ia,0.986,1,0,0.08,0.009,0.0,8.79,9.05,9.22,N/A,-1.0,-1.0,none
LSQ12hxx,0.06936,0.0689135,1.204,0.023,18.241,0.012,-3.4,0.0153,0.0015,0.000103,CSPII,Ia,0.986,1,0,0.077,0.017,0.0,10.28,10.45,10.58,N/A,-1.0,-1.0,none
LSQ12hzj,0.0334,0.0345752,0.97,0.004,16.669,0.005,-5.5,0.0569,0.0057,3.537e-06,CSPII,Ia,0.985,1,1,-0.07,0.007,0.0,9.32,9.35,9.73,N/A,-1.0,-1.0,none
LSQ12hzs,0.07208,0.0718169,1.145,0.012,18.734,0.007,-9.7,0.0227,0.0023,8.701e-06,CSPII,Ia,0.985,1,0,0.1,0.011,0.0,9.88,10.02,10.42,N/A,-1.0,-1.0,none
LSQ13abo,0.0674467,0.0681328,0.877,0.019,18.533,0.014,-8.3,0.0906,0.0091,0.0001252,CSPII,Ia,0.986,1,0,0.205,0.028,0.0,10.04,10.31,10.34,N/A,-1.0,-1.0,none
LSQ13aiz,0.0092,0.0102493,0.964,0.006,13.561,0.015,-9.8,0.0788,0.0079,1.075e-05,CSPII,Ia,0.716,0,1,0.08,0.009,0.0,8.12,8.24,8.34,N/A,-1.0,-1.0,none
LSQ13cwp,0.0666,0.0662474,0.94,0.016,18.322,0.014,-8.0,0.1326,0.0133,6.512e-05,CSPII,Ia,0.986,1,0,0.086,0.02,0.0,10.39,10.54,10.7,N/A,-1.0,-1.0,none
LSQ13dby,0.0999308,0.0995683,1.14,0.014,19.258,0.007,-8.0,0.0093,0.0009,5.621e-06,CSPII,Ia,0.865,1,0,-0.044,0.009,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ13dcy,0.0801,0.0800671,1.213,0.042,19.035,0.017,-5.7,0.0408,0.0041,3.003e-05,CSPII,Ia,0.929,1,0,0.095,0.023,0.0,9.01,9.18,9.34,N/A,-1.0,-1.0,none
LSQ13dhj,0.0935,0.0929027,1.16,0.019,18.977,0.012,-9.0,0.0132,0.0013,3.425e-05,CSPII,Ia,0.985,1,0,0.057,0.019,0.0,8.27,8.63,8.78,N/A,-1.0,-1.0,none
LSQ13dkp,0.0689367,0.0685268,0.657,0.008,18.844,0.009,-6.3,0.0145,0.0015,1.858e-06,CSPII,Ia,0.963,1,0,0.019,0.013,0.0,10.61,10.8,10.92,N/A,-1.0,-1.0,none
LSQ13dpm,0.0508648,0.0520617,1.055,0.009,17.788,0.004,-9.4,0.0529,0.0053,1.279e-05,CSPII,Ia,0.984,1,0,-0.013,0.005,0.0,9.06,9.17,9.6,N/A,-1.0,-1.0,none
LSQ13dqh,0.1038,0.1035425,1.197,0.02,19.368,0.009,-8.1,0.0501,0.005,4.212e-05,CSPII,Ia,0.969,1,0,-0.039,0.016,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ13dsm,0.0423707,0.0419767,0.908,0.004,17.363,0.006,-13.0,0.0088,0.0009,5.645e-06,CSPII,Ia,0.984,1,0,-0.024,0.008,0.0,8.85,9.01,9.14,N/A,-1.0,-1.0,none
LSQ13lq,0.0755477,0.0765051,1.054,0.012,18.217,0.005,-7.8,0.0215,0.0022,1.885e-05,CSPII,Ia,0.951,1,0,-0.076,0.006,0.0,8.0,8.44,8.63,N/A,-1.0,-1.0,none
LSQ13pf,0.0860404,0.0870045,0.917,0.038,19.319,0.033,-0.0,0.0558,0.0056,-5.948e-05,CSPII,Ia-91T,0.957,1,0,0.216,0.072,0.0,10.14,10.26,10.44,N/A,-1.0,-1.0,none
LSQ13ry,0.0298367,0.031032,0.88,0.006,16.7,0.009,-13.4,0.0403,0.004,1.282e-05,CSPII,Ia,0.971,1,1,-0.05,0.011,0.0,9.54,9.64,9.7,N/A,-1.0,-1.0,none
LSQ13vy,0.0417711,0.0421068,0.892,0.005,17.582,0.006,-7.0,0.0676,0.0068,9.22e-06,CSPII,Ia,0.985,1,0,0.075,0.008,0.0,10.15,10.17,10.33,N/A,-1.0,-1.0,none
LSQ14act,0.05905,0.0594518,0.701,0.008,18.414,0.008,-4.7,0.2269,0.0227,2.243e-06,CSPII,Ia,0.976,1,0,-0.002,0.011,0.0,10.07,10.17,10.61,N/A,-1.0,-1.0,none
LSQ14age,0.0805442,0.0815802,1.115,0.014,18.577,0.01,-13.9,0.0576,0.0058,6.021e-05,CSPII,Ia,0.976,1,0,-0.019,0.013,0.0,8.33,8.42,8.59,N/A,-1.0,-1.0,none
LSQ14ahc,0.0508648,0.0517592,1.252,0.01,17.383,0.008,-11.0,0.0461,0.0046,2.864e-05,CSPII,Ia,0.986,1,0,-0.02,0.011,0.0,8.89,9.13,9.62,N/A,-1.0,-1.0,none
LSQ14ahm,0.0497655,0.0509869,1.161,0.009,17.411,0.008,-12.9,0.0274,0.0027,1.756e-05,CSPII,Ia,0.986,1,0,-0.059,0.011,0.0,8.03,8.2,8.37,N/A,-1.0,-1.0,none
LSQ14ajn,0.02101,0.0221584,0.654,0.004,16.299,0.006,-2.0,0.0193,0.0019,-9.294e-06,CSPII,Ia,0.979,0,1,0.066,0.009,0.0,9.95,10.11,10.3,N/A,-1.0,-1.0,none
LSQ14asu,0.0683967,0.069594,0.775,0.012,18.937,0.008,-4.8,0.0372,0.0037,7.111e-06,CSPII,Ia,0.927,1,0,0.004,0.011,0.0,10.51,10.67,10.86,N/A,-1.0,-1.0,none
